ticker,company_name,sector,country,is_large_cap_benchmark,ESG_composite,financial_score,market_score,operational_score,risk_adjusted_score,value_score,growth_score,stability_score,pref_balanced,pref_esg_first,pref_financial_first,pref_balanced_with_market,pref_esg_first_with_market,pref_financial_first_with_market,rank
REXR,"Rexford Industrial Realty, Inc.",Real Estate,US,False,60.22387646629359,66.36468721385951,49.55851684770756,48.48405405552761,41.08450611346379,42.81830025330686,42.37568674061813,72.08898176998343,59.39993295340261,69.5859872611465,53.934890304317065,59.232484076433124,69.31528662420384,54.14649681528663,97
AJANTPHARM.NS,AJANTA PHARMA LIMITED,Healthcare,India,False,51.177730688053984,60.62668278339736,42.55287548122178,39.8505068951915,56.25467483173106,34.86071807846491,52.41826027233944,57.30272189764501,59.353000335232984,57.43858052775251,59.27813163481953,57.56369426751591,56.761146496815286,55.70700636942675,98
HRMY,"Harmony Biosciences Holdings, I",Healthcare,US,False,54.933806001013686,59.44738859340285,39.51496579706805,69.51722917230646,34.538903145482564,79.0395190546588,49.84425762456266,51.61126541424762,59.09487093530003,65.16963473287404,57.14791224345364,56.79299363057324,64.12738853503184,52.738853503184714,99
TMO,Thermo Fisher Scientific Inc,Healthcare,US,True,52.60835191853255,57.49898062921912,56.31703041766225,55.8239747045633,56.08990294466808,49.21962688223993,45.06090497632927,38.39498524038494,59.091518605430785,60.8540231379176,58.49256900212314,59.91082802547771,61.146496815286625,60.191082802547776,100
FNB,F.N.B. Corporation,Financial Services,US,False,48.82645750017174,64.88518824029875,59.897748716294636,46.52679067234392,48.41295391486459,69.02685127715404,63.82652764263042,54.958861599578256,59.074756956084485,53.48043676069154,63.52441613588111,60.30891719745223,54.08598726114651,65.54777070063695,101
CRM,"Salesforce, Inc.",Technology,US,True,55.75019184590425,62.32915826522746,62.7515578952221,75.68171547927295,45.75685792823927,62.52207722967441,49.173740211715476,32.37628058504609,58.917197452229296,64.4530742233199,58.26079263977353,60.350318471337566,64.9156050955414,61.19267515923566,102
BLK,"BlackRock, Inc.",Financial Services,US,True,58.612044175976706,70.48329738510428,49.47619534615067,73.8670393874175,46.68675421444799,26.30609519335846,27.047428560305207,51.095111608141686,58.04894401609118,67.81489665930069,53.711960368011326,57.90127388535032,67.56050955414014,53.85031847133758,103
ELS,"Equity Lifestyle Properties, In",Real Estate,US,False,45.15778192893182,64.02905821762349,54.78976181088365,42.17056000183811,62.8198923873384,29.17282078763733,51.33250475146595,52.21198913637248,57.804223935635264,46.40582347588718,62.61854210898797,58.51273885350319,46.91719745222929,63.554140127388536,104
SEE,Sealed Air Corporation,Consumer Cyclical,US,False,47.943660734838005,55.114371042149784,50.63414172978356,51.2231096675976,59.4262078258935,62.86521621252254,51.76193274759186,41.751221727487895,57.57626550452565,52.45027947484727,61.47558386411889,57.73885350318471,52.617834394904456,61.410828025477706,105
IIFL.NS,IIFL FINANCE LIMITED,Financial Services,India,False,50.359849209474135,50.885085827950164,45.14960371690632,35.462669360418964,57.97226170982119,57.50867466520772,79.02549463453576,42.89436012346222,57.572913174656385,53.340699337059675,59.791224345364476,56.42993630573249,52.968152866242036,57.283439490445865,106
MEDP,"Medpace Holdings, Inc.",Healthcare,US,False,47.19416342525171,65.20489886832283,39.392243422927415,63.59121400619267,48.216252949787595,34.06966685007418,70.95972022609983,35.431276684649134,57.31478377472344,49.61653451189394,60.96602972399151,55.038216560509554,48.85987261146498,56.04777070063695,107
OBEROIRLTY.NS,OBEROI REALTY LIMITED,Real Estate,India,False,43.64455571903541,59.459818383983134,46.40449630266086,39.96993242289387,60.85172721204521,50.42747136363576,56.772825585737905,63.37634847003489,57.21756620851492,43.83530482256597,64.01273885350317,56.410828025477706,43.78025477707006,61.719745222929944,108
INGR,Ingredion Incorporated,Consumer Defensive,US,False,50.176065802327294,55.7031732050895,50.24722268774472,59.72970438609829,43.310895473802915,78.07916320342376,56.6814515450431,71.74881356789521,57.173985920214555,55.97946184843365,58.96319886765746,57.245222929936304,56.031847133757964,58.92675159235669,109
DABUR.NS,DABUR INDIA LTD,Consumer Defensive,India,False,57.21601242602635,62.71063162533062,51.306753830564055,40.25977346192343,51.373697120987124,43.441687672154586,41.653261842992,54.332549103963856,57.16392893060677,64.42057714805668,54.032200990799716,57.49044585987261,64.40605095541402,54.9984076433121,110
SM,SM Energy Company,Energy,US,False,71.39051845771131,70.51098067563841,55.07883096458954,54.769542267777446,38.029620817703346,72.11383532777472,36.32018200225173,33.61950635006009,57.10023466309084,74.43617574418303,52.28414720452937,57.85987261146496,74.39331210191082,54.28503184713376,111
CHOLAFIN.NS,CHOLAMANDALAM IN & FIN CO,Financial Services,India,False,50.227961998040676,59.516554699026386,45.895346545079,32.92892828279921,58.99494673673441,27.491467875412532,61.10502994566974,39.383558860240335,56.49011062688569,52.642012218900305,57.35314932767161,55.544585987261144,52.340764331210195,55.375796178343954,112
SEIC,SEI Investments Company,Financial Services,US,False,50.972367291197386,61.696857565341915,47.829057992165964,39.95661907730742,50.56197842159324,37.88440624137122,55.42200714251862,81.98786049745966,56.20516258799865,54.677953984141425,56.77105449398444,55.703821656050955,54.5079617834395,55.711783439490446,113
CUMMINSIND.NS,CUMMINS INDIA LTD,Industrials,India,False,45.90767543958329,65.47710574112537,48.06322408616795,41.083764414376375,65.438864054707,21.032697726520894,28.203129943085337,66.39581641625202,55.93362386858867,48.14441700246978,58.84288747346072,55.52547770700637,48.13694267515924,57.73566878980892,114
NATCOPHARM.NS,NATCO PHARMA LTD.,Healthcare,India,False,47.44128657446757,63.045290983257416,48.78007543161733,45.15128019294431,51.167607429379444,63.44616486716365,58.805604683421016,48.3228749039688,55.75259805564868,49.14857662810347,60.87402689313517,55.56050955414013,49.20382165605096,59.97770700636943,115
NRG,"NRG Energy, Inc.",Utilities,US,False,50.449504710057425,48.613420641708785,50.440904205070154,80.83639113838117,47.606154248527794,45.14240675859365,52.80764072521742,54.19286587744968,55.752598055648676,57.004744572988436,53.816348195329084,55.958598726114644,57.06210191082803,54.42197452229299,116
CLEAN.NS,CLEAN SCIENCE & TECH LTD,Basic Materials,India,False,64.00800168532729,67.14792217479976,39.77285826573137,39.36423751970874,44.32084498878238,32.06736529100785,31.739181472344836,62.56365342809787,55.688903788132755,69.64773170414662,48.30856334041047,53.605095541401276,68.53503184713378,44.87898089171974,117
UPL.NS,UPL LIMITED,Basic Materials,India,False,67.5237768260859,42.762301791396105,50.792672691708574,63.81582494735768,50.5694972601414,58.59092953202979,40.78122111383852,37.079238212745395,55.52463962453905,74.1648251657351,46.72682236376504,55.82165605095542,73.91082802547771,48.20063694267516,118
RS,"Reliance, Inc.",Basic Materials,US,False,42.80442808452467,41.178224998474136,49.25011428385672,74.75517296373414,48.58421979420426,56.850481470796424,67.8749055156815,84.03151443392224,55.51793496480054,45.274925256726895,58.17055909412598,55.40127388535032,45.433121019108285,57.67197452229299,119
MPHASIS.NS,MPHASIS LIMITED,Technology,India,False,54.10161264662539,53.60724150390512,44.90487191123513,28.123615749204028,62.14022686193062,63.40934160115948,39.02023085274421,48.31695266241809,55.471002346630904,60.022098011179,54.29582448690729,54.36942675159235,59.49044585987262,52.210191082802545,120
BOOT,"Boot Barn Holdings, Inc.",Consumer Cyclical,US,False,51.747677015258205,43.42610779815801,34.82827518421422,36.428235407829916,48.639651651355585,59.164390418785324,64.57669242144792,59.972649785537726,54.95809587663426,57.41908228259456,51.20311394196744,52.4171974522293,56.353503184713375,46.4968152866242,121
ZWS,Zurn Elkay Water Solutions Corp,Industrials,US,False,47.162558281398226,47.36467938633868,48.04701243402466,65.2635142826091,52.593138758699695,47.618606078395516,47.19625912758375,74.79790591366644,54.55246396245391,51.22513973742364,55.09554140127389,54.181528662420384,51.14331210191084,54.29936305732485,122
LAURUSLABS.NS,LAURUS LABS LIMITED,Healthcare,India,False,50.896035872283086,42.14491143651285,52.64516195801052,36.08106375302631,63.196262029890505,24.384688409218086,73.38564971175293,37.47995610222107,54.54911163258465,53.23670869621734,52.22222222222222,55.1656050955414,53.509554140127385,53.687898089171966,123
BRK-B,Berkshire Hathaway Inc. New,Financial Services,US,True,42.662220056945785,58.50044334747328,70.2805006607728,67.477919367321,53.10661211063826,62.91480173782514,29.136311223130924,76.77147177423798,54.46865571572242,44.61848433640972,60.244161358811034,56.474522292993626,45.617834394904456,63.67834394904458,124
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,US,False,49.60734995633532,66.59291706120638,49.85206228708279,43.88659413540681,50.9041970063699,50.35674209934335,40.22564439869831,68.98236684191242,54.43848474689909,52.8353698167165,56.735668789808926,54.582802547770704,52.92515923566879,56.794585987261144,125
MASFIN.NS,MAS FINANCIAL SERV LTD,Financial Services,India,False,47.94265346374025,54.38091141945325,39.02868756127479,26.520051506401167,55.78549127508241,40.122830569895555,65.30253739420705,47.557917466182595,54.25410660408984,48.82035616794489,55.389242745930645,52.082802547770704,48.06050955414013,50.933121019108285,126
AMH,American Homes 4 Rent,Real Estate,US,False,53.46458443755412,54.735300628515375,55.933176686633836,61.918819687711505,47.9451838778543,53.13422760182149,36.90382933791921,59.3455202831886,54.002681863895404,60.23007929286364,51.58174097664543,55.02866242038216,60.515923566878975,53.87579617834395,127
FINEORG.NS,FINE ORGANIC IND. LTD.,Basic Materials,India,False,49.533419103310926,57.857380285867436,40.485127512641625,32.95525679381425,58.19386104327526,29.305123563017457,48.517577199808066,59.126245731275034,53.87864565873283,51.46236838684519,54.35244161358811,52.01273885350319,50.76433121019108,50.57324840764331,128
SIG,Signet Jewelers Limited,Consumer Cyclical,US,False,55.211796997820954,46.06255321555626,40.78595442739191,53.6552063456842,49.56140290420384,78.35836590591471,55.03764961446181,30.081545510974404,53.76801877304726,61.16274535291824,51.139419674451524,51.923566878980886,60.27707006369426,47.71337579617834,129
AWI,Armstrong World Industries Inc,Industrials,US,False,49.93251052097674,56.02482004993935,43.84428937631219,54.79094794503432,47.72934527181766,58.29365597033028,51.71060633964039,53.1635402694862,53.751257123700974,53.399194072533476,54.653220099079974,52.51273885350318,52.91082802547771,52.0859872611465,130
PAYC,"Paycom Software, Inc.",Technology,US,False,55.147676278435,60.385495482121186,44.15733747572412,54.78209308374994,41.322002818403035,69.33712268374688,40.09978498675717,47.36380165276941,53.73114314448542,61.5592096711296,51.6348195329087,52.541401273885356,60.92675159235669,49.46496815286624,131
ZION,Zions Bancorporation N.A.,Financial Services,US,False,53.70477175045951,57.63298268286798,50.78287970013408,52.60079342854884,41.71437492293467,71.1529991409907,56.351408315139444,46.665386675437,53.72443848474689,58.21526062654362,53.53503184713376,54.09554140127388,58.273885350318466,54.296178343949045,132
BIOCON.NS,BIOCON LIMITED.,Healthcare,India,False,52.95733073602789,38.11881921730779,57.49886147327937,48.493774500762186,58.56430221007614,40.51159709205358,69.41578853413753,40.78909078884066,53.4864230640295,56.21994020538152,51.02972399150744,54.74522292993631,56.668789808917204,53.79299363057325,133
BALKRISIND.NS,BALKRISHNA IND. LTD,Consumer Cyclical,India,False,51.158566605602765,53.96635110226755,41.79528182157397,46.269267847468875,54.56328595576605,37.48723011080104,37.00760410533945,55.92129151279313,53.09755279919544,55.35876771090602,51.075725406935604,51.4936305732484,54.671974522293,48.07006369426752,134
ENDURANCE.NS,ENDURANCE TECHNO. LTD.,Consumer Cyclical,India,False,44.69929776220988,44.17112164695466,37.23058396773349,48.58190855155786,58.477803330971554,42.36524895555524,69.0097820471921,61.6416247196052,52.923231645993965,43.139867411932926,56.52512384996461,50.61146496815287,42.41082802547771,51.54140127388534,135
PRESTIGE.NS,PRESTIGE ESTATE LTD,Real Estate,India,False,48.465398213708575,34.94362810187617,41.087471772929945,59.026682725126555,60.04066424650554,34.547733541723126,82.96023063637246,42.58864677745793,52.433791485082125,49.22656960873522,52.54423213021939,50.687898089171966,48.59235668789809,49.04140127388535,136
SUNDRMFAST.NS,SUNDRAM FASTENERS LTD,Consumer Cyclical,India,False,53.95419025929763,49.87649634107723,38.94449850226912,49.96677352819946,48.831295417777945,47.42756571679608,40.93031557374988,68.25160799541824,52.35333556821991,59.524892759651635,48.19179051663128,50.26114649681529,58.544585987261144,44.4235668789809,137
USFD,US Foods Holding Corp.,Consumer Defensive,US,False,46.06103216453759,28.288864845163154,56.734058439489054,66.41590683189538,60.23170091903641,66.03402271622264,76.67683280467944,34.421263807258676,52.209185383841785,46.19784219420253,54.89384288747347,53.4203821656051,46.80254777070065,57.047770700636946,138
PB,"Prosperity Bancshares, Inc.",Financial Services,US,False,46.40438918802085,73.85889010246113,49.56146201521146,38.947650059190394,48.253112291059395,59.054066442262666,32.49132423847476,65.23948125311398,52.0918538384177,46.74379305862473,56.30573248407643,52.30573248407643,46.93630573248407,56.31210191082803,139
TRENT.NS,TRENT LTD,Consumer Cyclical,India,False,59.305198221248915,41.74843602726025,46.543563203444535,47.82087062113095,49.36685066336377,20.48210367242878,52.83065871444177,52.60891788627336,52.0348642306403,64.53106720395165,42.7830856334041,51.503184713375795,64.06847133757964,42.64490445859873,140
STE,STERIS plc (Ireland),Healthcare,US,False,52.37673018000115,49.823865321246956,48.147260004530274,53.903318609038706,49.36495563081632,55.78872506154408,42.966259233050735,56.43039059221273,51.71639289306068,56.81788639022488,49.433828733191795,51.535031847133766,56.64331210191082,49.29936305732484,141
AR,Antero Resources Corporation,Energy,US,False,52.996263121750616,46.73635010461304,63.726360349496446,66.3539714215745,42.19709111509197,45.778220477876424,66.49571803353473,26.929060170759538,51.62587998659068,57.13473287404135,47.92108987968861,53.519108280254784,57.78184713375797,52.078025477707016,142
WFC,Wells Fargo & Company,Financial Services,US,True,54.04214639538914,41.67208039208066,67.18842208597712,55.59666217145587,53.61699902504239,55.48825316892718,38.11030157344532,48.99825390324934,51.50519611129735,60.0805927466528,46.81882519462136,53.595541401273884,60.74522292993631,51.46815286624204,143
LPLA,LPL Financial Holdings Inc.,Financial Services,US,False,59.66055314234053,37.873629140932415,48.72802859635313,60.59368247230813,43.56400081011949,48.01565048918976,59.91042137289425,45.16143072393804,51.45826349312773,64.95840374366307,43.32979476291578,51.44904458598727,64.68471337579619,44.12420382165605,144
EVRG,"Evergy, Inc.",Utilities,US,False,45.2227035761492,60.82968954655633,60.383872850216655,43.382433663406545,59.36683345030687,50.10011250377104,49.037397340196605,39.96026578885056,51.34428427757292,42.31119199272065,57.795470629865534,52.9968152866242,43.15286624203822,60.455414012738856,145
MOTHERSON.NS,SAMVRDHNA MTHRSN INTL LTD,Consumer Cyclical,India,False,45.5017173857648,40.44107499519474,57.30521085286831,52.741325070686386,65.10847265866377,60.44399058127671,60.43634293582268,47.41241977529924,51.09285953737848,43.770310672039514,55.61217268223638,52.439490445859875,44.455414012738856,57.85350318471338,146
RBC,RBC Bearings Incorporated,Industrials,US,False,44.69451896411234,44.94510725973585,47.38507795897056,47.277953606767255,66.16656077467042,26.975038784646802,53.583299722722785,47.65192572961301,50.84813945692256,42.658910698037175,52.72823779193205,50.53503184713375,42.697452229299365,51.9140127388535,147
CASY,"Caseys General Stores, Inc.",Consumer Cyclical,US,False,46.14255485735958,37.09516579885263,55.189002959205624,59.4571239570065,66.96300480579943,36.618206548012665,56.67099300450154,49.79127852259544,50.80791149849145,45.68763811256987,52.208067940552006,51.89808917197452,46.22611464968153,54.2484076433121,148
DIS,Walt Disney Company (The),Communication Services,US,True,55.46029828878179,51.37094782317545,64.49768031833291,48.73791142939082,47.26003550522591,66.52655055959555,37.176348913645114,53.060344171663914,50.66711364398257,60.165085142337205,47.193913658881804,52.67197452229299,60.777070063694275,51.55095541401274,149
HUBS,"HubSpot, Inc.",Technology,US,False,54.608824890240086,40.397309970718375,38.35649751816453,58.862387813883075,43.370264000984015,40.18387567358734,72.16501401177236,51.40854869670471,50.593362386858864,57.85941765241128,45.490092002830856,48.54140127388535,56.89331210191082,41.896496815286625,150
PNFP,"Pinnacle Financial Partners, In",Financial Services,US,False,49.36377622195516,63.99841084653664,45.65706475950373,50.76975799242494,30.501398713942777,66.74291422763208,44.759819819131835,59.7687944367744,50.23466309084814,51.173144417002476,51.362349610757256,49.57006369426752,50.88853503184714,49.920382165605105,151
ATUL.NS,ATUL LTD,Basic Materials,India,False,41.56315587490735,47.075201257700655,43.15933995720931,36.533087619781156,62.484276316476986,38.75390019742747,66.46374621163923,68.56276015808184,50.214549111632586,36.26348628623424,56.05803255484784,48.99363057324841,36.05414012738854,53.03184713375796,152
SPXC,"SPX Technologies, Inc.",Industrials,US,False,47.517485350093054,41.07272922205542,41.832130597567414,48.06062421591439,51.422823427719884,52.10455825515321,63.58012164521156,60.048279231389515,50.09051290647,47.59196672299494,50.219391365888185,48.652866242038215,47.06687898089172,47.3312101910828,153
AUROPHARMA.NS,AUROBINDO PHARMA LTD,Healthcare,India,False,47.56561410617195,43.6207257202603,54.12245120932437,46.6818997040574,64.13763283867804,67.76055170583716,41.63732559575386,54.08925735916933,49.99329534026148,48.15741583257507,52.54423213021939,51.060509554140125,48.62101910828026,54.42356687898089,154
CRAFTSMAN.NS,CRAFTSMAN AUTOMATION LTD,Consumer Cyclical,India,False,45.80281620300295,37.91254546996762,39.45396627783414,35.38335165152402,63.45990218967685,38.415457609953044,80.22645503243663,40.725456086770784,49.805564867582966,42.2429481346679,51.42604387827318,47.93630573248408,41.646496815286625,47.52547770700637,155
HLNE,Hamilton Lane Incorporated,Financial Services,US,False,44.12236392847666,72.41621631060515,38.0610414884061,51.67901582573442,32.53979826009828,30.341920295165714,52.330505807573495,63.80516977628288,49.517264498826684,41.28753412192903,52.78839348903044,47.48726114649681,40.64012738853503,48.40127388535032,156
NKE,"Nike, Inc.",Consumer Cyclical,US,True,52.980660581311824,64.98538637739249,57.51728798355363,67.2396087460531,40.12371834770986,53.311932141331525,24.022172425770233,44.99559540167731,49.45692256118003,56.81463668269857,48.22363765038924,50.96496815286624,57.270700636942685,51.36305732484076,157
SUI,"Sun Communities, Inc.",Real Estate,US,False,40.25570303028144,47.74967780682972,50.93300295454193,45.363541483671504,57.97034335115382,36.63203147048205,49.04718599680339,78.69412053084972,49.45692256118002,36.29598336149747,53.72257607926397,50.07324840764332,36.80573248407643,54.528662420382176,158
NGVT,Ingevity Corporation,Basic Materials,US,False,60.87263687234956,38.635209739096545,39.20338728611037,71.61751707156645,53.91343752151157,41.914030278990396,27.874814644625225,31.190692727785162,49.0646999664767,66.10230079292865,40.71479122434536,47.16878980891719,65.0031847133758,37.757961783439484,159
ALKEM.NS,ALKEM LABORATORIES LTD.,Healthcare,India,False,45.70479283518227,51.3494008484612,45.65563687037464,42.28083590472548,58.32624700760147,43.45706822859957,42.32339281818331,58.10924168839034,48.94736842105262,43.50708436240738,51.59943382873319,48.3312101910828,43.36942675159236,50.101910828025474,160
INTC,Intel Corporation,Technology,US,True,48.904508685140726,47.313028193403,63.302930010710966,56.85007855592423,65.30634900490833,46.249595282787034,31.413354589683962,34.10677140605889,48.840093865236334,50.025997660210585,49.239207360226466,50.824840764331206,50.79617834394905,53.1687898089172,161
ALKS,Alkermes plc,Healthcare,US,False,54.1255958934304,50.70405294094112,55.8021505627423,51.7378601882734,48.42445088221406,56.9400651300176,25.96780163602539,53.294790724416785,48.80657056654374,58.715715585597295,44.62137296532202,50.060509554140125,59.019108280254784,47.54777070063695,162
SRF.NS,SRF LTD,Industrials,India,False,51.637869925480835,41.84848020202513,46.16492802765357,42.25999315393936,51.32430145957871,41.49211310225789,64.29856901494091,44.762056217194285,48.55179349648005,51.80033796958274,45.65109695682944,48.14649681528662,51.57324840764331,45.13057324840764,163
KRC,Kilroy Realty Corporation,Real Estate,US,False,66.5480188597408,52.860154556591624,44.55649328747421,53.89325471966508,43.383357204209865,66.93459962955981,26.581910371543756,32.95797185242357,48.524974857525976,68.62082412582869,41.40481245576787,47.754777070063696,67.91082802547773,40.57643312101911,164
HIW,"Highwoods Properties, Inc.",Real Estate,US,False,59.16188345689392,56.90221373579891,44.08750841258856,50.5437816663901,30.000426473256436,70.63162869552652,39.30594048662496,47.021581244133486,48.36741535367081,62.12790848823607,44.058740268931345,47.42993630573249,61.477707006369435,42.61464968152866,165
GLENMARK.NS,GLENMARK PHARMACEUTICALS,Healthcare,India,False,46.12791901203897,45.20749795790053,48.429638835594055,47.32777543327444,61.193430988016,44.38804903902683,48.9192151571083,47.51345609047824,48.36071069393229,43.715065644092036,50.697098372257614,48.426751592356695,43.834394904458605,50.595541401273884,166
IOSP,Innospec Inc.,Basic Materials,US,False,45.99502980824485,51.872735663264095,42.88245383794589,44.866613151004046,39.95284085306127,70.178889753555,49.9522807726245,80.58128042207223,48.09922896413007,44.68022877940986,49.79830148619957,46.93630573248408,44.283439490445865,47.30254777070064,167
WWD,"Woodward, Inc.",Industrials,US,False,42.767451019017074,48.42896339694602,50.17158641563723,44.87470322111857,48.11591803226361,30.590244780373176,73.51778317479162,59.10456082025705,47.653369091518606,37.36513713765761,50.15923566878981,48.18471337579618,37.783439490445865,50.971337579617845,168
AVA,Avista Corporation,Utilities,US,False,66.44440679678252,43.1201376627069,52.80736850204583,63.29985362433089,34.27280447976759,75.27905029339315,36.11212191980267,51.56152479741575,47.3583640630238,68.64682178603927,38.94196744515215,48.41401273885351,68.64331210191084,41.894904458598724,169
BSOFT.NS,BIRLASOFT LIMITED,Technology,India,False,43.52698476576286,52.251586779346056,47.70254951077697,29.302501349162746,62.44770074995056,70.02255561667471,29.297375234758807,60.42427361710797,47.29131746563863,39.57168854803068,52.60084925690022,47.21974522292994,39.697452229299365,51.92675159235668,170
JUBLFOOD.NS,JUBILANT FOODWORKS LTD,Consumer Cyclical,India,False,47.15929089602918,51.66237100523237,49.346177224754015,43.425853628930135,51.06956702098479,24.82083014581774,50.13747463440905,71.31748474826898,47.28796513576936,44.39425451709347,47.68577494692145,47.61464968152866,44.582802547770704,48.29936305732483,171
ABB.NS,ABB INDIA LIMITED,Industrials,India,False,42.50967662430857,58.80653103435894,47.4985880538358,40.35562524022409,58.07996279838111,18.636205180561912,34.52773532203153,73.64927175468891,47.24438484746899,37.08891199792019,51.748053786270354,47.159235668789805,37.25796178343949,51.12738853503184,172
SUDARSCHEM.NS,SUDARSHAN CHEMICAL INDS L,Basic Materials,India,False,52.178143395763286,35.55558917010147,34.44121349483507,56.68660025223291,49.80187375877421,51.622360005725426,63.65720897818133,43.0893280140383,47.20415688903788,52.63876251137397,44.33121019108281,45.01910828025477,51.65605095541402,40.248407643312106,173
ALGN,"Align Technology, Inc.",Healthcare,US,False,46.87551166035944,54.1909407160847,43.8951271635899,58.1008504000737,33.98278620169864,62.57395405306089,58.02220376012261,46.01818426149973,47.04324505531344,44.949954504094634,48.931351733899504,46.15605095541401,44.63694267515924,46.968152866242036,174
EA,Electronic Arts Inc.,Communication Services,US,False,52.59109121647648,54.653328199034966,60.900035430716244,55.162259835295544,49.7511202377065,33.368898295380326,26.24665685306426,67.85189629341478,46.96614146832047,53.83140517353438,44.56475583864118,48.85350318471339,54.44904458598728,48.57961783439491,175
TRGP,"Targa Resources, Inc.",Energy,US,False,45.56062084450097,61.06426723917235,58.63282216711822,47.828730642694474,46.00112254869346,21.72163888456255,63.62762240179907,31.37761275115037,46.935970499497145,40.336994670479655,49.65145081387119,48.729299363057336,41.18630573248408,52.966560509554135,176
PEN,"Penumbra, Inc.",Healthcare,US,False,40.79559188223057,44.374731650544426,48.472695279190056,39.05094356807985,52.70462122754878,23.648362258914087,67.74872832947581,79.92976371607351,46.808581964465304,33.94969452749253,49.759377211606505,46.98407643312102,34.27707006369426,49.815286624203814,177
GFF,Griffon Corporation,Industrials,US,False,60.42435361592623,51.23844287616396,38.703971272019515,57.73276983357307,31.332905232339684,62.80480068774966,32.06608909708605,38.956857549234385,46.5471002346631,63.94449499545042,39.239207360226466,44.729299363057336,62.869426751592364,36.3343949044586,178
BATAINDIA.NS,BATA INDIA LTD,Consumer Cyclical,India,False,56.23817815012023,57.423341130135924,37.874702128719065,38.636205333136914,41.92940422267937,33.6944314168921,41.86970545777217,43.12262369366359,46.53033858531679,57.79117379435851,40.54670912951168,44.60191082802548,56.79458598726115,37.288216560509554,179
ARVIND.NS,ARVIND LIMITED,Consumer Cyclical,India,False,50.21813645646757,39.7233818606822,44.26368868452056,40.32245547652086,54.991962620078425,63.860394016166765,46.402794374423515,53.37848322227573,46.513576935970505,49.330560249577545,45.80679405520169,45.7484076433121,48.968152866242036,44.347133757961785,180
OGE,OGE Energy Corp,Utilities,US,False,48.10318830014565,54.49924234161878,55.48743640497762,56.30513161694314,44.245044571897694,59.550100714496416,28.24685565994657,71.1584633449418,46.4063023801542,48.69036786689199,46.73036093418259,47.748407643312106,49.18152866242039,49.38216560509555,181
LALPATHLAB.NS,DR. LAL PATH LABS LTD.,Healthcare,India,False,43.67857927055336,58.41921915976661,44.49454163708124,23.61240634095393,56.52351453697062,28.967489524796644,38.867552107127686,63.35454611007938,46.26550452564532,38.12231899129079,49.317055909412595,45.5764331210191,38.009554140127385,47.63375796178344,182
TTC,Toro Company (The),Industrials,US,False,43.546186000358354,43.90477232369294,50.40047754985973,66.31539324988809,49.48295960823846,65.47482739178324,52.67561532666987,62.66383136517559,46.13141133087496,39.52619264266216,50.69709837225761,46.78662420382165,39.9203821656051,51.55095541401274,183
AVNT,Avient Corporation,Basic Materials,US,False,51.7668222189957,56.15037342337877,41.32720796031731,59.11755710863143,47.7728810621317,60.53410473100307,24.78672438331773,41.56077987986443,46.104592691920885,53.00597946184844,45.61924982307147,44.738853503184714,52.321656050955404,42.93630573248409,184
FRPT,"Freshpet, Inc.",Consumer Defensive,US,False,51.16210465920251,40.3209447283025,38.05394564362227,32.92908040842693,40.21235260880164,54.87322926336168,62.433203473008106,55.78254485997117,46.067717063359034,51.22513973742364,40.87048832271762,44.19426751592356,50.37261146496814,37.64331210191082,185
CLF,Cleveland-Cliffs Inc.,Basic Materials,US,False,56.3404329336947,18.432914905112614,44.252953562243675,50.900936862475405,51.45619311029359,75.85095560746117,39.06572734067653,28.21048326154628,45.82634931277238,60.74353308202262,37.770700636942685,45.0796178343949,60.146496815286625,37.082802547770704,186
HONASA.NS,HONASA CONSUMER LIMITED,Consumer Defensive,India,False,47.729095650544984,43.00031105113255,42.992376412632716,45.75602497346514,50.11214824785287,32.711851653397595,70.29064130500205,49.96724591114147,45.809587663426086,44.13752762251398,45.36447275300779,44.79299363057326,43.76433121019109,43.37579617834395,187
ELGIEQUIP.NS,ELGI EQUIPMENTS LTD,Industrials,India,False,48.48016265172519,46.61226622303608,41.58941298763347,30.064702261519006,50.87758318749304,43.62248955992536,61.09900306756673,52.42834096325737,45.74589339591015,45.183933445989865,45.22292993630573,44.461783439490446,44.681528662420384,42.707006369426765,188
KWR,Quaker Houghton,Basic Materials,US,False,47.62371161769392,36.994312966044994,36.268369275404936,47.37545447357504,51.436295640472345,53.89589062564679,57.939935419520864,49.97406503466796,45.66208514917868,45.5901468867802,45.09907997169144,43.68152866242038,44.79936305732484,41.19426751592357,189
DKS,Dick's Sporting Goods Inc,Consumer Cyclical,US,False,43.92568619724216,56.60717231884574,46.92368598668899,56.17143515684397,53.58820865535288,65.92443891429399,38.64621999172305,35.43376564372418,45.615152531009045,38.843754062134416,52.20452937013447,45.452229299363054,38.91401273885351,51.219745222929944,190
SON,Sonoco Products Company,Consumer Cyclical,US,False,45.287055870942076,49.0870778157832,53.11760465181689,54.727683225293305,47.703519407838606,76.34727652811785,57.5240744335166,39.90769030175099,45.16594032852833,40.24437800597946,49.91507430997877,46.37898089171974,40.828025477707,51.866242038216555,191
TATAELXSI.NS,TATA ELXSI LIMITED,Technology,India,False,47.76616603233974,58.39325284111956,42.10952941857489,20.534785212485147,53.08315565685293,35.68081970755149,19.76138695157683,62.68892103466092,45.16594032852832,45.684388405043556,44.281670205237084,44.038216560509554,45.22292993630573,42.11464968152866,192
