ticker,scope1_emissions,scope2_emissions,scope3_emissions,emissions_intensity,renewable_energy_pct,energy_efficiency,water_usage_intensity,waste_recycling_pct,carbon_reduction_target,environmental_fines,employee_turnover,gender_diversity_pct,women_management_pct,pay_gap_ratio,injury_rate,safety_training_hours,employee_satisfaction,community_investment_pct,supply_chain_audit_pct,human_rights_policy,board_independence_pct,board_diversity_pct,board_size,exec_comp_esg_linked,ceo_pay_ratio,shareholder_rights_score,ethics_compliance_score,anti_corruption_policy,data_privacy_score,tax_transparency_score,esg_controversy_score,esg_risk_rating
SPXC,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
KMX,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
FIVE,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
DKS,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
ASO,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
BOOT,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
WSM,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,real_public_registry,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
RH,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,sector_imputed,sector_imputed,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
POOL,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
DECK,real_public_registry,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
YETI,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
GRMN,real_public_registry,missing,missing,missing,real_public_registry,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
LULU,real_public_registry,missing,missing,missing,real_public_registry,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,real_public_registry,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
FOXF,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CROX,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
SIG,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
SHAK,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
WING,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
TXRH,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
TROW,real_public_registry,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,real_public_registry,real_yahoo,financial_proxy,real_sec,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
BEN,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,real_sec,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
IVZ,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
SF,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
WBS,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
PB,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
FNB,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
EWBC,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
CMA,cross_sector_imputed,missing,missing,missing,cross_sector_imputed,missing,missing,cross_sector_imputed,sector_imputed,missing,missing,cross_sector_imputed,missing,missing,missing,cross_sector_imputed,cross_sector_imputed,financial_proxy,financial_proxy,sector_imputed,cross_sector_imputed,cross_sector_imputed,cross_sector_imputed,sector_imputed,missing,financial_proxy,cross_sector_imputed,financial_proxy,cross_sector_imputed,sector_imputed,cross_sector_imputed,cross_sector_imputed
HBAN,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
ZION,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
CFR,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
IBKR,real_public_registry,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
SEIC,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,real_public_registry,real_sec,financial_proxy,sector_imputed,real_yahoo,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
ALLY,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,real_sec,real_yahoo,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
LPLA,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
HLNE,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
STEP,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CBSH,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
PNFP,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
NOV,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
OII,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
HLX,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CHX,cross_sector_imputed,missing,missing,missing,cross_sector_imputed,missing,missing,cross_sector_imputed,sector_imputed,missing,missing,cross_sector_imputed,missing,missing,missing,cross_sector_imputed,cross_sector_imputed,financial_proxy,financial_proxy,sector_imputed,cross_sector_imputed,cross_sector_imputed,cross_sector_imputed,sector_imputed,missing,financial_proxy,cross_sector_imputed,financial_proxy,cross_sector_imputed,sector_imputed,cross_sector_imputed,cross_sector_imputed
TRGP,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
OVV,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
AR,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
RRC,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
SM,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CTRA,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,cross_sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
PTEN,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
MTDR,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CHRD,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
DINO,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CLF,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
ATI,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CMC,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
SON,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
SEE,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_sec,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
HXL,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
WOR,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
SLVM,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
TROX,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
IOSP,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
CBT,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
NGVT,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
AVNT,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
KWR,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
STLD,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,real_public_registry,real_sec,financial_proxy,sector_imputed,real_sec,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
RS,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
RPM,real_public_registry,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,real_public_registry,real_yahoo,financial_proxy,sector_imputed,real_yahoo,missing,real_sec,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
FMC,real_public_registry,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,real_public_registry,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,real_sec,real_sec,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_sec,real_yahoo,real_yahoo
CELH,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
FLO,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
INGR,financial_proxy,missing,missing,missing,financial_proxy,missing,missing,financial_proxy,sector_imputed,missing,missing,financial_proxy,missing,missing,missing,financial_proxy,financial_proxy,financial_proxy,financial_proxy,sector_imputed,real_yahoo,financial_proxy,cross_sector_imputed,real_yahoo,missing,real_yahoo,real_yahoo,financial_proxy,real_yahoo,real_yahoo,real_yahoo,real_yahoo
