ticker,company_name,market_cap,total_revenue,ebitda,net_income,gross_profit,total_debt,total_cash,total_assets,roa,roe,debt_to_equity,current_ratio,quick_ratio,free_cashflow,operating_cashflow,trailing_pe,forward_pe,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,dividend_yield,payout_ratio,revenue_growth,earnings_growth,earnings_quarterly_growth,profit_margins,gross_margins,operating_margins,currency,sector,industry,country,price,beta,employees,52_week_high,52_week_low,50d_avg,200d_avg,avg_volume,avg_volume_10d,avg_daily_volume,avg_daily_volume_30d,avg_daily_volume_90d,price_volatility,price_volatility_30d,price_momentum_1m,price_momentum_3m,price_momentum_6m,price_momentum_12m,price_latest,max_drawdown_1y,sharpe_ratio_1y,sortino_ratio_1y,avg_daily_return,return_skewness,return_kurtosis,amihud_illiquidity,r_d_expenditure,sec_revenue,scope1_emissions,scope2_emissions,scope3_emissions,emissions_intensity,renewable_energy_pct,energy_efficiency,water_usage_intensity,waste_recycling_pct,carbon_reduction_target,environmental_fines,employee_turnover,gender_diversity_pct,women_management_pct,pay_gap_ratio,injury_rate,safety_training_hours,employee_satisfaction,community_investment_pct,supply_chain_audit_pct,human_rights_policy,board_independence_pct,board_diversity_pct,board_size,exec_comp_esg_linked,ceo_pay_ratio,shareholder_rights_score,ethics_compliance_score,anti_corruption_policy,data_privacy_score,tax_transparency_score,esg_controversy_score,esg_risk_rating,esg_data_quality_score,esg_data_source,revenue_per_employee,r_d_intensity,net_margin,operating_margin,market_share,gross_margin,debt_to_ebitda,cash_flow_to_debt,fcf_margin,pct_from_52w_high
RVMD,"Revolution Medicines, Inc.",19642947584.0,,-1174619008.0,-1131300992.0,-987331968.0,427148000.0,2025678976.0,,-0.30084,-0.58068,26.185,7.145,6.975,-523279008.0,-897740992.0,,-14.715664,11.969569,,,-15.362,,0.0,,,,0.0,0.0,0.0,USD,Healthcare,Biotechnology,US,99.12,1.012,883.0,124.49,29.17,99.115,67.0402,3290373.0,2007740.0,1937946.4143426293,2215516.6666666665,2948385.5555555555,49.22568031101899,30.103926300819182,-0.5218753976833357,25.436607134150396,116.8927813825414,186.47400901106505,99.12000274658205,-24.953350648579008,2.245752429787492,3.905153151942802,0.2763488344846271,1.6910880031189095,17.0525713502271,0.0002789364433725,13300000.0,310943000.0,24.84897356621189,,,,50.02315899746116,,,25.07943363185632,0.0,,,30.62226422975304,,,,25.105077219082677,50.023686959947995,28.40262201734652,69.9763614748198,0.0,30.0,43.85581543115246,70.0,20.0,,20.0,50.0,,30.0,40.0,70.0,30.0,46.71875,real_sec,,,,,,,-0.3636481251289269,-2.101709459016547,,-20.379146919431268
PCVX,"Vaxcyte, Inc.",8477141504.0,,-907278976.0,-766627968.0,,117481000.0,1560958976.0,,-0.17725,-0.25591,4.375,7.909,7.813,-430852864.0,-655577024.0,,-8.010065,2.8490558,,,-7.67,,0.0,,,,0.0,0.0,0.0,USD,Healthcare,Biotechnology,US,58.38,1.386,507.0,65.0,27.66,56.4196,43.548176,1419740.0,1647560.0,1385415.737051793,1387823.3333333333,1403406.6666666667,64.67668968436841,39.85575613066126,0.223177799339469,25.656483466497427,45.477197892477264,73.28585172999189,58.380001068115234,-20.60476070557509,1.3466465814730002,2.151403979857146,0.0683776087811858,-1.3827516841452676,44.03559526362222,0.000352050450744,,,24.84897356621189,,,,50.02315899746116,,,25.07943363185632,0.0,,,30.62226422975304,,,,24.441212611591546,50.023686959947995,28.40262201734652,74.41062595313718,0.0,50.0,33.410701664111635,70.0,0.0,,20.0,80.0,,30.0,100.0,42.5,10.0,46.71875,real_yahoo,,,,,,,-0.1294871843255409,-5.580281271014036,,-10.18461538461538
AZTA,"Azenta, Inc.",1042372352.0,595027008.0,37328000.0,26341000.0,265156992.0,54462000.0,409656000.0,,-0.00592,0.01534,3.176,2.919,2.229,108520128.0,63230000.0,39.017242,21.349056,0.60728854,1.7518067,1.155,18.409,,0.0,0.008,,,-0.10118,0.44562,-0.040999997,USD,Healthcare,Medical Instruments & Supplies,US,22.63,1.465,3000.0,41.73,19.87,27.4364,31.0629,876245.0,1001290.0,694850.0,958243.3333333334,852655.5555555555,51.77918508023258,54.04074200225498,-8.713197559455566,-32.225218405417664,-28.1359183066039,-36.09150167104425,22.6299991607666,-51.47524888319408,-0.369162789375577,-0.465145061589501,-0.1369979907544113,-0.5555075269748292,7.777365299281799,0.0009415529730221,,,26.952513958855985,,,,70.86625671250981,,,34.502245648280756,0.0,,,26.74228281122533,,,,26.10087413031937,26.928901010654616,61.10912358245318,48.913605202812235,0.0,80.0,26.037680181494586,70.0,80.0,,40.0,0.0,,30.0,100.0,35.0,50.0,48.90625,real_yahoo,198342.336,,4.426857881382083,6.273328688972719,0.02659118650741824,44.56217758774405,1.4590120017145307,1.1609929859351475,18.237849129698663,-45.770428947999044
NEOG,Neogen Corporation,2046919424.0,880318976.0,90364000.0,-602739008.0,404774016.0,795070976.0,145340000.0,,-0.00459,-0.25253,37.78,3.907,1.886,-924000.0,66202000.0,,29.103394,0.97260976,2.325202,3.063,29.842,,0.0,-0.028,,,-0.68468004,0.4598,-0.023929998,USD,Healthcare,Medical Devices,US,9.41,1.967,2974.0,11.43,3.87,10.0958,7.03625,3393847.0,2317070.0,3722193.027888446,2555283.333333333,3462191.111111111,60.98300337482952,49.0250747172773,-11.973805268618133,34.428569248744424,62.241371344159504,9.54597997972304,9.40999984741211,-48.894065325912365,0.5234688902838788,0.6555397813988169,-0.0089239420055766,0.3512815172882034,16.53075288357492,0.0008607837873837,,,28.964596073559036,,,,67.39240709333502,,,35.6108117678601,0.0,,,28.95941505038402,,,,26.764738737810497,29.297597005453934,26.73957956488347,59.99926639860569,0.0,70.0,24.194424810840324,70.0,20.0,,50.0,0.0,,30.0,100.0,27.5,40.0,48.90625,real_yahoo,296005.0356422327,,-68.46825121715881,10.264915611679374,0.03934061103464306,45.9803806387561,8.798536762427515,0.08326552219659947,-0.10496195415421784,-17.672790901137358
AVTR,"Avantor, Inc.",5388241920.0,6552200192.0,975500032.0,-530200000.0,2139399936.0,4131800064.0,365400000.0,,0.02955,-0.09204,74.246,1.778,1.044,507962496.0,623800000.0,,9.282105,0.9587379,0.8223561,1.397,9.385,,0.0,-0.014,-0.894,-0.895,-0.08092,0.32652,0.10170999,USD,Healthcare,Medical Instruments & Supplies,US,7.9,0.997,13500.0,16.17,7.265,9.1638,11.7472,11637836.0,8119240.0,9211681.075697212,9442193.333333334,10993362.222222222,46.11842777024224,32.78479450668089,-7.276999167661757,-31.06457182311821,-42.62890462786203,-51.50399231815088,7.900000095367432,-54.51197402727567,-0.959723956358102,-1.0804701057455504,-0.188269492281508,-1.4659624598668104,12.951535593874535,0.0001387077606944,,,32.07417752355465,,,,73.18215645862632,,,30.067981169963375,0.0,,,37.827944007018786,,,,46.68067696254436,44.694120971649525,43.37000408951398,38.93651012659813,0.0,70.0,35.253957034765904,70.0,70.0,,90.0,80.0,,30.0,100.0,52.5,90.0,48.90625,real_yahoo,485348.16237037035,,-8.091938348394102,14.888129230102741,0.2928115446810334,32.651626527103524,4.235571428458959,0.1509753594892243,7.752548474025624,-51.14409400123686
ENSG,"The Ensign Group, Inc.",11426134016.0,5057841152.0,528672992.0,343971008.0,826281024.0,2205785088.0,572387008.0,,0.052470002,0.16895,98.701,1.423,1.352,281247744.0,564270016.0,33.667805,23.865442,5.079045,2.259093,2.566,24.546,0.13,0.0432,0.202,0.184,0.198,0.06801,0.16337,0.091000006,USD,Healthcare,Medical Care Facilities,US,196.62,0.816,46000.0,218.0,118.73,200.3584,177.06744,389111.0,423480.0,408834.0637450199,365296.6666666667,377777.77777777775,25.95485899407918,18.587847641665316,-5.121186946049782,13.088647199373373,13.123762816058026,48.89175448326864,196.6199951171875,-12.755155244453444,1.6348202146195367,3.0050589237163905,0.1102542705501813,1.069832149749881,13.345765308835578,0.0002058678812089,,3880084000.0,30.245011964733703,,,,68.5503569663933,,,27.850848930804684,0.0,,,36.719377887439435,,,,51.991593822473384,24.560205015855292,42.26130912120527,35.61081176786009,0.0,50.0,43.2413969742677,70.0,30.0,,80.0,30.0,,30.0,90.0,32.5,60.0,48.90625,real_sec,109953.06852173913,,6.800747545501405,10.452542421008006,0.22603007189503427,16.336634527821563,4.172305227197988,0.2558136869587904,5.560628251221125,-9.807339449541285
GMED,"Globus Medical, Inc.",11891448832.0,2938930944.0,877110976.0,537868032.0,2000583936.0,119440000.0,557243008.0,,0.071090005,0.122930005,2.612,4.264,2.61,327532128.0,753446976.0,22.42857,17.73961,2.5964208,4.0461817,3.897,13.058,,0.0,0.257,4.37,4.304,0.18301001,0.68072,0.24381,USD,Healthcare,Medical Devices,US,87.92,1.092,6000.0,101.4,51.79,89.026,73.5915,1248998.0,1065500.0,1247296.215139442,1114660.0,1333125.5555555555,44.35315224909552,30.504851032840136,-1.5343294126272,0.7101891128456383,51.42954889661888,16.45032870058982,87.91999816894531,-31.27152398722062,0.5902358589907483,0.8948846597843745,0.1405605678334877,3.899867895560543,67.69484762791471,0.0001663880107689,,,62.98707546762876,,,,50.02315899746116,,,55.56500192028832,0.0,,,65.54209699650242,,,,55.31091685992902,45.87846896904918,48.913478931057476,64.43353087692307,0.0,10.0,37.097212405420166,70.0,40.0,,0.0,30.0,,30.0,100.0,50.0,0.0,48.90625,real_yahoo,489821.824,,18.301485888877014,29.844558879162285,0.131338006197404,68.07182523578206,0.13617433057866557,6.308162893503014,11.144601021288917,-13.293885601577916
OMCL,"Omnicell, Inc.",1551636736.0,1184845056.0,45560000.0,2052000.0,508043008.0,204344992.0,196520000.0,,0.00356,0.00166,16.589,1.427,0.898,94530872.0,127300000.0,853.75006,16.359282,1.2483094,1.3095694,1.316,34.229,,0.0,0.023,,,0.0017299999,0.42878,0.02204,USD,Healthcare,Health Information Services,US,34.15,0.857,3580.0,55.0,22.66,39.588,35.9438,659062.0,535350.0,548201.7928286853,617570.0,638410.0,54.35279718646706,43.86022030230726,-19.17159402158839,-24.34647322190654,13.90927967749902,-3.694296650919471,34.150001525878906,-37.05001195108517,0.1707253943177664,0.2181381733792694,0.098062255171978,3.099364936428584,33.64068109993463,0.0011152737351321,,,30.245011964733703,,,,72.02420658556807,,,32.28511340912206,0.0,,,33.3936795287014,,,,32.07565559773953,32.85064099765292,44.478699057822666,31.17654728954271,0.0,60.0,34.94674780632352,70.0,80.0,,30.0,90.0,,30.0,100.0,37.5,60.0,48.90625,real_yahoo,330962.3061452514,,0.17318720195596612,3.8452285190613145,0.052949589586509006,42.8784342245675,4.48518419666374,0.6229660866854031,7.978331978624553,-37.909090909090914
GNRC,Generac Holdlings Inc.,11389990912.0,4209146880.0,484025984.0,159554000.0,1611736960.0,1384946944.0,341412992.0,,0.03384,0.06283,52.479,2.026,0.777,91862752.0,437977984.0,71.885185,18.562654,4.326282,2.7060094,2.955,25.698,,0.0,-0.116,,,0.03791,0.38291,-0.00853,USD,Industrials,Specialty Industrial Machinery,US,194.09,1.786,9400.0,241.09,99.5,201.944,174.2985,1198247.0,1246020.0,980462.3505976096,1057713.3333333333,1116725.5555555555,44.274794033502616,43.33860843130504,-11.297473377140143,37.55491703912457,14.177298703420371,51.41988409128895,194.08999633789065,-32.77298939414523,1.0798056871155053,1.7312460723260192,0.120872358756353,1.0760888465753482,8.831663070144067,0.0001320085433314,243470000.0,4209147000.0,37.11134861552352,,,,57.296108001642395,,,57.2961080016424,1.0,,,24.57270002085425,,,,34.394246640190175,44.440640677144145,26.996656167579296,39.11643690120454,0.0,10.0,33.28239145972373,40.0,20.0,,10.0,50.0,,30.0,90.0,62.5,10.0,51.25,real_sec,447781.5829787234,5.784307531696304,3.7906493773864214,11.499384502353124,0.29484802135609234,38.29129764176821,2.8613070161125895,0.31624170579057215,2.182455367297613,-19.49479447509229
MTZ,"MasTec, Inc.",26530437120.0,14299170816.0,1083725056.0,399041984.0,1792733952.0,2799171072.0,396030016.0,,0.04343,0.13351,83.945,1.323,1.205,96627248.0,545713984.0,66.321495,31.360842,8.032345,1.8553829,2.004,26.443,,0.0,0.158,0.928,0.909,0.02791,0.12537,0.053850003,USD,Industrials,Engineering & Construction,US,336.25,1.8,36000.0,341.4,99.7,283.5274,219.21754,994655.0,1097820.0,921769.7211155378,1092430.0,914437.7777777778,42.36386084975924,44.83773304432484,13.86725834737954,47.70481397548272,56.104925500412506,173.9084344645524,336.25,-14.130827020712475,2.744936831748591,3.754767535946606,0.2884348336614463,-0.4670296650765193,6.382480959266802,0.0001497938926601,,,25.003827617985007,,,,68.20391066190511,,,25.784678094216776,0.0,,,29.420612314304346,,,,47.07392124503566,38.235998575742514,25.784678094216773,24.57270002085425,0.0,30.0,37.4617935947928,40.0,30.0,,40.0,20.0,,80.0,76.805,65.0,40.0,48.90625,real_yahoo,397199.18933333334,,2.79066520104434,7.578936358934675,1.0016476835634636,12.537328038588278,2.5829162632187033,0.1949555671887138,0.6757542045156866,-1.5084944346807183
AWI,Armstrong World Industries Inc,7117420544.0,1620800000.0,440900000.0,308700000.0,658800000.0,496500000.0,112700000.0,,0.10634,0.37242,55.124,1.464,0.909,228287504.0,355500000.0,23.309322,17.750887,7.8634396,4.391301,4.598,16.903,0.78,0.1784,0.056,0.068,0.053,0.19046,0.40647,0.17435,USD,Industrials,Building Products & Equipment,US,165.03,1.322,3800.0,206.08,122.37,178.8086,185.06966,574208.0,526270.0,332123.9043824701,690693.3333333334,496968.8888888889,24.94919736302345,35.58566874776098,-3.8958784031266847,-15.99700971454424,-15.552050231799551,16.1792085372346,165.02999877929688,-21.2934663306096,0.7348083189822404,0.9910302403211072,0.0749792582668947,0.1354938826416447,6.41555062521727,0.000259065217162,,,62.30280359427301,,,,42.7523711212921,,,60.93204222172997,0.0,,,60.93204222172996,,,,48.049280830023775,41.95878383658349,60.93204222172996,41.540393047929584,0.0,50.0,35.37209252725827,40.0,80.0,,60.0,50.0,,30.0,100.0,45.0,70.0,48.90625,real_yahoo,426526.3157894737,,19.04615004935834,27.202615992102665,0.11353599354887668,40.64659427443238,1.1261056929008846,0.716012084592145,14.084865745310957,-19.91944875776398
GFF,Griffon Corporation,3326684416.0,2536643072.0,519503008.0,44646000.0,1060494016.0,1547897984.0,95280000.0,,0.13024999,0.26521,1421.355,2.555,1.08,228638880.0,319537984.0,70.71287,12.360378,30.547476,1.3114516,1.884,9.2,1.23,0.7525,0.026,-0.054,-0.091,0.0176,0.41807,0.17485,USD,Industrials,Building Products & Equipment,US,71.42,1.304,5100.0,97.58,63.92,80.8172,77.07755,325181.0,301740.0,386443.8247011952,320550.0,320463.3333333333,40.52752295772201,32.77137800555715,-10.512466666207809,-4.579435098829576,-7.384872464715886,-3.736325390886386,71.41999816894531,-27.85169506493833,0.150178621026536,0.2155270904654286,0.0317051930055534,-0.192052804222721,14.20275591260641,0.0006501891648822,,,64.45091215835242,,,,71.83984488199268,,,62.1440202950925,0.0,,,63.35599836845501,,,,53.90143833995247,50.64528277854577,63.35599836845501,74.26380102871772,0.0,60.0,31.1926903921892,40.0,90.0,,30.0,20.0,,80.0,78.818,37.5,60.0,48.90625,real_yahoo,497380.99450980395,,1.7600426521496835,20.47994113694526,0.1776902094387924,41.80698607959299,2.979574632222341,0.206433490645337,9.01344310217563,-26.80877228940356
WWD,"Woodward, Inc.",22305605632.0,3790792960.0,676028032.0,488739008.0,1065355008.0,938115968.0,454244992.0,,0.077870004,0.20381,36.256,2.051,1.297,252776256.0,551214976.0,46.706028,36.141674,8.590309,5.884153,5.974,33.501,0.34,0.14109999,0.29,0.528,0.535,0.12893,0.28104,0.16055,USD,Industrials,Aerospace & Defense,US,371.78,0.984,10200.0,403.31,146.82,369.3726,292.02335,648049.0,619290.0,517508.764940239,596940.0,645114.4444444445,34.47450781060565,43.1809177523353,-3.8309313999034256,19.694863986894017,46.434524375469465,96.388194384944,371.7799987792969,-17.276746927849405,2.0307872669206097,3.149804603109052,0.1979886374457435,-0.2201299252314556,14.458708836521918,0.0001389054789853,,,50.00000000000001,,,,31.844568461029382,,,40.32841497456707,0.0,,,57.296108001642395,,,,60.72895543486927,34.51321331490154,45.176327268017154,48.812261488104724,0.0,60.0,54.87596915758056,40.0,90.0,,80.0,80.0,,30.0,91.265,42.5,80.0,48.90625,real_yahoo,371646.36862745095,,12.892790852919598,17.833420055734198,0.2655425993655523,28.103750831066225,1.3876879709035497,0.5875765841350651,6.668163064226014,-7.817807641764407
FIX,"Comfort Systems USA, Inc.",49987055616.0,9101640704.0,1454573952.0,1022558016.0,2195898880.0,303920992.0,70540000.0,,0.14712,0.49238998,45.489,1.211,1.156,774215744.0,1186355968.0,49.020752,31.992275,20.324839,5.4920926,5.693,35.62,0.16,0.0675,0.01,0.388,0.382,0.112349994,0.24125999,0.07885,USD,Industrials,Engineering & Construction,US,1417.19,1.598,22700.0,1500.0,281.52,1330.946,936.81464,440793.0,479600.0,439918.5258964144,469193.3333333333,544983.3333333334,55.55926400951638,64.56893798374622,5.17024231527774,41.27836155545144,70.3283321772341,315.213327746904,1417.18994140625,-13.769863769166657,2.901117082337165,4.848733869925938,0.3601379303480805,-0.1834621203992278,10.733222338719475,0.0001195429822153,,,32.815131487364695,,,,33.056546534391906,,,35.48050268111697,0.0,,,34.26852460775444,,,,50.00000000000001,39.47692699602284,42.75237112129211,26.996656167579296,0.0,80.0,40.24806168483884,40.0,50.0,,10.0,10.0,,30.0,96.893,30.0,30.0,48.90625,real_yahoo,400953.33497797354,,11.234875658743649,15.981447733492073,0.6375640549441864,24.126407000827264,0.20894158841639976,3.903501236268668,8.506331651388379,-5.520666666666663
ROAD,"Construction Partners, Inc.",5984413184.0,3060244992.0,459412992.0,122037000.0,484022016.0,1838279936.0,104093000.0,,0.0627,0.1371,189.68,1.592,1.179,86515376.0,333207008.0,47.914024,29.090658,6.1761446,1.955534,2.523,16.804,,0.0,0.441,,,0.03988,0.15816,0.07617,USD,Industrials,Engineering & Construction,US,105.89,0.921,1639.0,141.9,64.793,121.1643,114.977974,567770.0,628130.0,473666.9322709164,547376.6666666666,545958.8888888889,46.91975274944704,58.25096323007543,-15.712806093556186,-5.590231872093909,-16.385028506006215,38.59947287275958,105.88999938964844,-26.554046898735496,1.0226294099499549,1.7806583621651535,0.1638605687949159,0.4612693077497773,2.785679739183371,0.0006225785229508,,,27.151936182064418,,,,63.35599836845501,,,26.996656167579296,0.0,,,31.844568461029393,,,,16.837774110404105,64.29549540162934,29.420612314304346,29.420612314304346,0.0,0.0,43.03432977488489,40.0,50.0,,0.0,20.0,,30.0,100.0,35.0,0.0,48.90625,real_yahoo,1867141.5448444174,,3.987817979247591,15.012294545076735,0.21436818587715584,15.816446633041334,4.001366892123068,0.1812602104144382,2.827073526013959,-25.377026074700492
DY,"Dycom Industries, Inc.",10434078720.0,5545911808.0,713433024.0,281188992.0,1140116992.0,2992005888.0,720185984.0,,0.06217,0.18152,160.935,2.738,2.582,276473888.0,642502976.0,36.37931,20.265102,5.6122446,1.8814,2.291,17.81,,0.0,0.344,-0.507,-0.501,0.0507,0.20558001,0.04658,USD,Industrials,Engineering & Construction,US,348.15,1.382,19556.0,445.53,131.37,379.9236,313.6157,410326.0,439090.0,394058.9641434263,449800.0,444423.3333333333,40.164766997958296,44.18925563479249,-5.90032338007862,0.1697538099997064,19.401196902860264,120.4178541456812,348.1499938964844,-24.433946272218957,2.226913337565452,3.601239745878274,0.2119747116803778,0.2666579245063678,5.115516087397706,0.0002387667101793,,,26.37080579512645,,,,66.9919325885426,,,31.844568461029397,0.0,,,26.996656167579296,,,,43.1724829050832,27.067642793219598,33.05654653439191,47.6002834147422,0.0,80.0,37.461793594792795,40.0,60.0,,70.0,40.0,,30.0,94.303,47.5,80.0,48.90625,real_yahoo,283591.31765187153,,5.070203092562412,12.864124939218652,0.38848754149538933,20.557791603454216,4.193814678250723,0.21473987687553642,4.985183637453183,-21.857113999057297
EME,"EMCOR Group, Inc.",33856421888.0,16986422272.0,1764573056.0,1272817024.0,3282988032.0,474556992.0,1111968000.0,,0.11599,0.3849,12.913,1.22,1.173,991140096.0,1302062976.0,26.809643,24.174131,9.164718,1.9931462,1.945,18.726,0.21,0.0355,0.197,0.53,0.488,0.07493,0.19327,0.09503999,USD,Industrials,Engineering & Construction,US,756.3,1.112,44000.0,835.0,324.8,745.4246,653.53503,380636.0,380100.0,462595.6175298805,402936.6666666667,374458.8888888889,40.008661725891656,41.240695399332765,5.186294699777427,18.492349914892813,14.653198939816692,96.87431209007916,756.2999877929688,-25.150576438754637,1.9494940614355656,2.3637492509744096,0.1804181352148071,-1.4736209469357875,11.26039229217747,8.355082916463468e-05,,16986422000.0,33.791544471037156,,,,60.93204222172996,,,29.420612314304346,1.0,,,40.32841497456706,,,,56.827517094916814,35.75414173518187,41.540393047929584,25.784678094216773,0.0,50.0,52.08970106753452,40.0,50.0,,50.0,70.0,,30.0,90.0,35.0,60.0,48.90625,real_sec,386055.0516363636,,7.493143662736326,10.388138406924446,1.1898879130628623,19.327130689619064,0.26893587113686496,2.7437441612913798,5.834896131328201,-9.425149700598812
WSC,WillScot Holdings Corporation,3164035584.0,2281445888.0,600880000.0,-52990000.0,1204585984.0,3905441024.0,14611000.0,,0.05325,-0.05653,456.108,0.859,0.67,378834752.0,761985024.0,,13.32618,3.6796446,1.3868554,3.084,11.709,1.61,0.1736,-0.061,,,-0.02323,0.52799,0.27708,USD,Industrials,Rental & Leasing Services,US,17.39,1.164,4700.0,31.88,14.91,20.0478,22.32025,2001131.0,2238350.0,2523181.274900398,2304560.0,2308376.6666666665,47.48302180078349,55.48578773429805,-13.353265301079787,-10.383381855279085,-18.371126981806277,-39.27085066534267,17.389999389648438,-52.53015550746397,-0.5830499100539919,-0.9021423054718514,-0.1398700282221666,-0.0070797185579685,4.201318697565027,0.0003333160526204,,,77.5348461395634,,,,70.62786680863016,,,73.05182295535522,0.0,,,74.43347795898848,,,,62.19199481235144,46.92249751770479,70.62786680863016,33.05654653439191,0.0,40.0,33.97895848223524,40.0,90.0,,80.0,70.0,,30.0,100.0,42.5,80.0,48.90625,real_yahoo,485414.01872340427,,-2.322649872114784,26.337683622501068,0.15981381146475768,52.799235359291586,6.4995357209426174,0.1951085727110957,16.605029029730815,-45.45169385194478
GGG,Graco Inc.,14029153280.0,2236603904.0,723169024.0,521839008.0,1173182976.0,51596000.0,624083008.0,,0.12001,0.19925,1.944,3.15,2.178,517793888.0,683590976.0,27.474028,24.405369,5.2657127,6.272525,5.999,18.555,1.39,0.35709998,0.081,0.238,0.219,0.23332001,0.52454,0.27471,USD,Industrials,Specialty Industrial Machinery,US,84.62,1.089,4400.0,95.69,72.06,89.2402,85.407,1041319.0,1022440.0,819853.5856573705,1015080.0,957045.5555555556,20.81459628219417,19.781477550435227,-7.275914129101624,2.7421305509846228,0.3897630493731485,1.320120707399286,84.62000274658203,-12.547262661734448,0.1829801967121286,0.2654552738228991,-0.003247294713967,-0.1555614283330028,3.740760238140575,0.0001525755104542,302000000.0,3580000000.0,76.16786796242195,,,,30.632590387666863,,,71.83984488199269,1.0,,,74.26380102871772,,,,59.75359584988115,51.886211198826096,73.0518229553552,71.83984488199268,0.0,90.0,48.60686595497697,40.0,10.0,,80.0,40.0,,30.0,90.0,40.0,60.0,48.90625,real_sec,508319.0690909091,13.502614363674114,23.331757897173016,32.33335248618076,0.15667265943727568,52.4537659038263,0.07134708247680698,13.24891417939375,23.15089797858101,-11.568606959974915
RBC,RBC Bearings Incorporated,17330667520.0,1790599936.0,537299968.0,268600000.0,796499968.0,1055600000.0,107600000.0,,0.05249,0.08663999,32.369,1.86,0.631,220350000.0,399700000.0,64.48353,39.30287,5.314336,9.678693,10.208,34.019,,0.0,0.17,0.17,0.164,0.15001,0.44482,0.22444001,USD,Industrials,Tools & Accessories,US,548.11,1.491,5334.0,589.17,297.28,543.6372,444.5657,203009.0,189430.0,174578.08764940238,185543.3333333333,196536.66666666663,26.609262649668896,28.7102586672553,-3.1710441091844177,19.468596774791138,46.166564341886726,62.64874365269857,548.1099853515625,-10.345536468424076,2.012974982132424,3.4649307674000136,0.1614649769064548,1.250745361857499,5.749605070704808,0.0002208541891971,,,69.72354227018371,,,,26.99665616757929,,,63.35599836845502,0.0,,,70.62786680863016,,,,60.72895543486926,29.549499633780243,43.96434919465463,35.48050268111696,0.0,20.0,38.15836061730431,40.0,30.0,,50.0,50.0,,30.0,100.0,35.0,40.0,48.90625,real_yahoo,335695.5260592426,,15.000559008173672,30.00670094964194,0.1254303694362753,44.482296239733586,1.96463812184705,0.3786472148541114,12.305931412699437,-6.969126058692732
ITT,ITT Inc.,17357053952.0,3938500096.0,861200000.0,488100000.0,1392400000.0,867200000.0,1742899968.0,,0.08128,0.14291,21.196,2.584,1.958,444987488.0,668300032.0,31.620293,22.028088,4.0632625,4.4070215,3.998,18.284,0.8,0.2298,0.135,0.061,0.037,0.123909995,0.35354,0.18852,USD,Industrials,Specialty Industrial Machinery,US,193.2,1.324,11600.0,209.7,105.64,192.844,177.93745,979024.0,1187080.0,541995.6175298805,1003650.0,1020397.7777777778,30.084061948649317,34.50290645320225,1.516442120525463,11.125558390011236,6.836430224887535,45.99555471612655,193.1999969482422,-15.565054478711138,1.3654365629867713,2.009446416550406,0.0971002729724061,0.5637166001879259,7.531622611099282,0.0001934775270709,302000000.0,3580000000.0,60.154695030193594,,,,41.54039304792958,,,50.02423956146726,1.0,,,65.77995451518005,,,,69.5071916997623,30.79042805406057,58.50808607500492,57.296108001642395,0.0,90.0,42.33776275237337,40.0,60.0,,80.0,70.0,,30.0,90.0,50.0,90.0,48.90625,real_sec,339525.8703448276,7.6678936813208605,12.393042734611628,21.866192179978558,0.2758893888769165,35.353560138646245,1.0069670227589411,0.7706411808118081,11.298399826165701,-7.868383404864088
WTS,"Watts Water Technologies, Inc.",9632571392.0,2438500096.0,528600000.0,340800000.0,1206000000.0,291900000.0,406200000.0,,0.11173,0.18246001,14.396,2.51,1.367,217324992.0,402000000.0,28.409048,22.644266,4.7508802,3.9502034,3.903,18.007,0.72,0.19569999,0.157,0.238,0.238,0.13976,0.49457002,0.18365,USD,Industrials,Specialty Industrial Machinery,US,288.92,1.266,5700.0,345.17,177.59,308.4632,280.9339,193972.0,209870.0,175962.1513944223,180866.66666666663,188325.5555555556,26.39326519149556,20.401474521687263,-7.743397822344766,3.8753464813470417,3.289165403190597,39.60699358364095,288.9200134277344,-15.450706367752009,1.3656910203898822,2.37550734252458,0.0828520462439218,0.988675877072805,6.519741895717617,0.0003173288883346,,,68.74712928651124,,,,46.38830534137968,,,69.41588873526764,0.0,,,64.56797644181754,,,,58.77823626489304,43.19971225686382,52.448195708192294,54.87215185491734,0.0,40.0,40.24806168483884,40.0,60.0,,0.0,90.0,,30.0,100.0,42.5,30.0,48.90625,real_yahoo,427807.0343859649,,13.975804247825627,21.677259757630946,0.17081535733489092,49.45663122910125,0.5522133938706016,1.3771839671120247,8.912240452911592,-16.296317756467825
